Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-2041,2022-01-15,2022-01-22,First Class,CUS-1963,Customer_280,Corporate,South,Technology,Printer,Printer - Technology,2009.41,2,0.2,445.04
ORD-2042,2024-05-01,2024-05-08,Same Day,CUS-1685,Customer_103,Corporate,North,Furniture,Chair,Chair - Furniture,982.08,3,0.0,103.13
ORD-2043,2022-05-01,2022-05-04,Standard Class,CUS-1817,Customer_313,Home Office,West,Furniture,Chair,Chair - Furniture,374.46,2,0.15,74.68
ORD-2044,2024-05-21,2024-05-28,Same Day,CUS-1555,Customer_68,Consumer,West,Office Supplies,Staplers,Staplers - Office Supplies,261.72,3,0.0,112.22
ORD-2045,2024-11-11,2024-11-15,First Class,CUS-1109,Customer_94,Home Office,West,Technology,Keyboard,Keyboard - Technology,1588.08,3,0.05,355.84
ORD-2046,2023-01-29,2023-01-31,First Class,CUS-1991,Customer_241,Home Office,West,Office Supplies,Staplers,Staplers - Office Supplies,283.62,9,0.05,91.73
ORD-2047,2024-07-11,2024-07-13,First Class,CUS-1188,Customer_81,Home Office,West,Technology,Laptop,Laptop - Technology,385.24,1,0.05,62.2
ORD-2048,2022-04-18,2022-04-19,Second Class,CUS-1632,Customer_336,Home Office,North,Office Supplies,Paper,Paper - Office Supplies,319.52,8,0.0,136.93
ORD-2049,2023-04-13,2023-04-16,Second Class,CUS-1388,Customer_345,Corporate,South,Technology,Printer,Printer - Technology,265.89,1,0.15,75.25
ORD-2050,2022-07-02,2022-07-07,Same Day,CUS-1502,Customer_147,Consumer,Central,Furniture,Table,Table - Furniture,1428.32,2,0.1,302.06
ORD-2051,2024-06-08,2024-06-14,First Class,CUS-1257,Customer_234,Home Office,North,Furniture,Cabinet,Cabinet - Furniture,2172.48,4,0.05,286.64
ORD-2052,2023-02-13,2023-02-17,Second Class,CUS-1875,Customer_457,Home Office,West,Office Supplies,Pens,Pens - Office Supplies,66.77,1,0.0,24.68
ORD-2053,2024-05-27,2024-05-31,Standard Class,CUS-1406,Customer_313,Consumer,East,Technology,Mouse,Mouse - Technology,662.08,1,0.1,147.63
ORD-2054,2023-11-25,2023-11-29,First Class,CUS-1854,Customer_15,Home Office,East,Furniture,Cabinet,Cabinet - Furniture,434.67,2,0.0,45.8
ORD-2055,2024-06-09,2024-06-10,Same Day,CUS-1513,Customer_353,Corporate,East,Furniture,Desk,Desk - Furniture,1482.3,2,0.2,120.46
ORD-2056,2023-04-09,2023-04-16,Same Day,CUS-1582,Customer_210,Corporate,Central,Furniture,Table,Table - Furniture,1385.5,2,0.1,252.23
ORD-2057,2022-02-10,2022-02-14,Second Class,CUS-1927,Customer_444,Consumer,West,Technology,Monitor,Monitor - Technology,3143.85,3,0.0,516.32
ORD-2058,2023-11-21,2023-11-24,Second Class,CUS-1071,Customer_28,Consumer,South,Technology,Monitor,Monitor - Technology,978.78,3,0.0,157.22
ORD-2059,2023-04-14,2023-04-18,Standard Class,CUS-1559,Customer_278,Consumer,East,Furniture,Table,Table - Furniture,1462.41,3,0.1,225.26
ORD-2060,2023-01-14,2023-01-21,Same Day,CUS-1460,Customer_198,Corporate,East,Technology,Monitor,Monitor - Technology,1162.22,2,0.0,227.21
ORD-2061,2023-03-13,2023-03-20,Same Day,CUS-1134,Customer_374,Corporate,North,Furniture,Desk,Desk - Furniture,1151.04,2,0.05,172.97
ORD-2062,2022-02-08,2022-02-12,Standard Class,CUS-1753,Customer_8,Home Office,South,Office Supplies,Binders,Binders - Office Supplies,205.41,9,0.0,82.99
ORD-2063,2024-03-26,2024-03-31,Standard Class,CUS-1615,Customer_372,Consumer,Central,Office Supplies,Staplers,Staplers - Office Supplies,84.78,3,0.1,32.01
ORD-2064,2022-04-22,2022-04-27,Same Day,CUS-1221,Customer_77,Consumer,Central,Technology,Keyboard,Keyboard - Technology,3086.67,3,0.1,915.21
ORD-2065,2022-03-03,2022-03-10,Standard Class,CUS-1988,Customer_173,Consumer,Central,Technology,Printer,Printer - Technology,770.63,2,0.0,152.32
ORD-2066,2024-02-15,2024-02-21,Standard Class,CUS-1724,Customer_293,Consumer,West,Technology,Printer,Printer - Technology,2244.94,3,0.05,481.83
ORD-2067,2023-08-07,2023-08-10,Same Day,CUS-1390,Customer_428,Corporate,North,Office Supplies,Binders,Binders - Office Supplies,113.91,3,0.05,32.83
ORD-2068,2023-09-10,2023-09-15,Second Class,CUS-1012,Customer_297,Home Office,North,Office Supplies,Staplers,Staplers - Office Supplies,871.77,9,0.0,398.81
ORD-2069,2024-06-14,2024-06-16,Same Day,CUS-1413,Customer_278,Consumer,East,Furniture,Bookshelf,Bookshelf - Furniture,1491.41,2,0.1,181.67
ORD-2070,2023-12-16,2023-12-23,First Class,CUS-1235,Customer_191,Consumer,South,Office Supplies,Pens,Pens - Office Supplies,72.78,1,0.15,19.65
ORD-2071,2023-09-05,2023-09-06,Second Class,CUS-1872,Customer_155,Corporate,South,Furniture,Desk,Desk - Furniture,2112.41,4,0.1,395.17
ORD-2072,2024-11-17,2024-11-19,Standard Class,CUS-1694,Customer_337,Corporate,East,Office Supplies,Staplers,Staplers - Office Supplies,81.04,1,0.05,38.45
ORD-2073,2022-01-26,2022-01-30,Same Day,CUS-1598,Customer_267,Consumer,East,Technology,Printer,Printer - Technology,238.64,1,0.2,54.13
ORD-2074,2023-10-08,2023-10-11,First Class,CUS-1774,Customer_271,Consumer,West,Technology,Monitor,Monitor - Technology,3165.66,3,0.0,503.65
ORD-2075,2024-03-02,2024-03-09,Second Class,CUS-1857,Customer_492,Consumer,West,Office Supplies,Paper,Paper - Office Supplies,821.37,9,0.0,395.61
ORD-2076,2022-01-09,2022-01-10,Same Day,CUS-1844,Customer_54,Home Office,Central,Technology,Laptop,Laptop - Technology,1375.8,2,0.0,423.79
ORD-2077,2022-02-18,2022-02-24,Second Class,CUS-1145,Customer_478,Home Office,West,Furniture,Chair,Chair - Furniture,1337.44,2,0.0,244.23
ORD-2078,2024-04-07,2024-04-09,Same Day,CUS-1342,Customer_158,Home Office,North,Technology,Mouse,Mouse - Technology,3313.92,3,0.2,811.52
ORD-2079,2022-11-10,2022-11-16,Second Class,CUS-1067,Customer_193,Consumer,West,Technology,Laptop,Laptop - Technology,2233.07,2,0.05,525.09
ORD-2080,2024-12-14,2024-12-18,First Class,CUS-1963,Customer_263,Consumer,South,Office Supplies,Pens,Pens - Office Supplies,398.44,5,0.0,127.53
ORD-2081,2023-04-23,2023-04-29,Second Class,CUS-1399,Customer_124,Consumer,East,Office Supplies,Binders,Binders - Office Supplies,285.4,6,0.0,104.93
ORD-2082,2024-07-05,2024-07-09,First Class,CUS-1899,Customer_154,Home Office,East,Office Supplies,Pens,Pens - Office Supplies,183.58,3,0.1,51.32
ORD-2083,2023-01-31,2023-02-02,Standard Class,CUS-1852,Customer_213,Corporate,West,Technology,Keyboard,Keyboard - Technology,3232.38,3,0.0,569.19
ORD-2084,2023-12-01,2023-12-05,Second Class,CUS-1168,Customer_249,Consumer,East,Office Supplies,Folders,Folders - Office Supplies,284.05,5,0.0,127.57
ORD-2085,2024-03-02,2024-03-03,First Class,CUS-1597,Customer_43,Home Office,East,Furniture,Cabinet,Cabinet - Furniture,781.08,1,0.0,109.66
ORD-2086,2023-04-11,2023-04-18,Standard Class,CUS-1090,Customer_390,Consumer,Central,Technology,Monitor,Monitor - Technology,852.47,1,0.0,199.18
ORD-2087,2023-07-04,2023-07-07,Second Class,CUS-1516,Customer_68,Corporate,East,Furniture,Bookshelf,Bookshelf - Furniture,326.53,1,0.15,32.07
ORD-2088,2022-05-03,2022-05-08,Second Class,CUS-1803,Customer_423,Corporate,Central,Technology,Keyboard,Keyboard - Technology,1786.96,2,0.0,422.78
ORD-2089,2023-09-26,2023-10-02,First Class,CUS-1145,Customer_12,Home Office,North,Office Supplies,Paper,Paper - Office Supplies,623.91,9,0.05,295.62
ORD-2090,2022-03-28,2022-03-31,Second Class,CUS-1648,Customer_191,Corporate,West,Technology,Laptop,Laptop - Technology,719.87,2,0.0,191.71
ORD-2091,2024-07-21,2024-07-27,Same Day,CUS-1973,Customer_50,Home Office,North,Technology,Laptop,Laptop - Technology,767.96,3,0.0,123.19
ORD-2092,2022-06-24,2022-06-30,First Class,CUS-1499,Customer_249,Corporate,North,Technology,Keyboard,Keyboard - Technology,777.69,2,0.0,192.44
ORD-2093,2022-05-27,2022-05-28,Second Class,CUS-1553,Customer_13,Consumer,North,Office Supplies,Folders,Folders - Office Supplies,85.63,1,0.0,41.74
ORD-2094,2023-10-28,2023-10-30,Same Day,CUS-1255,Customer_98,Consumer,South,Furniture,Table,Table - Furniture,785.64,4,0.1,88.37
ORD-2095,2022-10-06,2022-10-09,Second Class,CUS-1468,Customer_233,Home Office,South,Furniture,Chair,Chair - Furniture,472.28,1,0.0,101.53
ORD-2096,2024-10-02,2024-10-09,First Class,CUS-1951,Customer_9,Consumer,West,Technology,Laptop,Laptop - Technology,558.87,1,0.1,125.15
ORD-2097,2022-08-24,2022-08-30,Second Class,CUS-1465,Customer_99,Home Office,South,Technology,Mouse,Mouse - Technology,3163.78,3,0.05,698.96
ORD-2098,2022-01-12,2022-01-15,Same Day,CUS-1020,Customer_145,Corporate,Central,Technology,Printer,Printer - Technology,1523.63,3,0.0,471.02
ORD-2099,2023-03-17,2023-03-24,Same Day,CUS-1958,Customer_405,Home Office,South,Technology,Monitor,Monitor - Technology,932.37,1,0.15,183.78
ORD-2100,2022-01-23,2022-01-24,First Class,CUS-1422,Customer_356,Home Office,Central,Furniture,Table,Table - Furniture,762.66,2,0.05,135.85
ORD-2101,2022-01-27,2022-02-02,Same Day,CUS-1805,Customer_470,Home Office,South,Furniture,Chair,Chair - Furniture,365.0,2,0.2,33.19
ORD-2102,2023-03-05,2023-03-06,First Class,CUS-1141,Customer_251,Home Office,East,Technology,Monitor,Monitor - Technology,1117.8,1,0.05,293.09
ORD-2103,2022-10-21,2022-10-23,Same Day,CUS-1968,Customer_386,Corporate,South,Technology,Keyboard,Keyboard - Technology,1994.57,2,0.05,659.71
ORD-2104,2024-07-01,2024-07-05,Standard Class,CUS-1579,Customer_179,Consumer,West,Technology,Printer,Printer - Technology,617.39,2,0.15,129.29
ORD-2105,2022-12-23,2022-12-26,Standard Class,CUS-1569,Customer_36,Corporate,East,Furniture,Chair,Chair - Furniture,1002.92,3,0.0,202.61
ORD-2106,2024-04-19,2024-04-24,Standard Class,CUS-1350,Customer_334,Corporate,East,Furniture,Desk,Desk - Furniture,327.65,1,0.15,45.29
ORD-2107,2023-07-13,2023-07-19,Standard Class,CUS-1027,Customer_36,Home Office,North,Office Supplies,Folders,Folders - Office Supplies,307.21,5,0.15,99.08
ORD-2108,2023-01-07,2023-01-09,First Class,CUS-1505,Customer_273,Corporate,South,Technology,Keyboard,Keyboard - Technology,1513.97,2,0.15,440.7
ORD-2109,2023-05-27,2023-06-02,First Class,CUS-1243,Customer_348,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,1534.44,4,0.0,310.53
ORD-2110,2022-04-15,2022-04-21,First Class,CUS-1889,Customer_28,Home Office,South,Office Supplies,Pens,Pens - Office Supplies,44.86,1,0.05,14.97
ORD-2111,2024-02-29,2024-03-01,Standard Class,CUS-1763,Customer_357,Home Office,West,Office Supplies,Pens,Pens - Office Supplies,78.84,2,0.0,37.76
ORD-2112,2023-11-23,2023-11-27,Second Class,CUS-1968,Customer_71,Consumer,West,Office Supplies,Paper,Paper - Office Supplies,88.79,1,0.05,35.24
ORD-2113,2022-04-28,2022-04-29,Standard Class,CUS-1958,Customer_84,Consumer,North,Furniture,Chair,Chair - Furniture,1023.7,4,0.1,152.54
ORD-2114,2022-10-27,2022-11-03,Standard Class,CUS-1609,Customer_62,Home Office,East,Office Supplies,Pens,Pens - Office Supplies,130.14,7,0.15,35.49
ORD-2115,2024-02-15,2024-02-16,Same Day,CUS-1244,Customer_245,Corporate,South,Technology,Mouse,Mouse - Technology,395.04,2,0.0,123.34
ORD-2116,2024-04-03,2024-04-07,Same Day,CUS-1061,Customer_69,Corporate,East,Office Supplies,Staplers,Staplers - Office Supplies,19.46,2,0.0,6.09
ORD-2117,2023-01-01,2023-01-03,First Class,CUS-1589,Customer_270,Home Office,West,Office Supplies,Pens,Pens - Office Supplies,848.85,9,0.1,377.78
ORD-2118,2024-03-03,2024-03-07,Second Class,CUS-1987,Customer_411,Consumer,West,Office Supplies,Paper,Paper - Office Supplies,357.37,4,0.1,121.88
ORD-2119,2023-07-06,2023-07-07,Standard Class,CUS-1440,Customer_435,Home Office,South,Office Supplies,Pens,Pens - Office Supplies,311.84,5,0.0,143.36
ORD-2120,2024-02-20,2024-02-23,Second Class,CUS-1103,Customer_339,Consumer,Central,Office Supplies,Pens,Pens - Office Supplies,36.9,4,0.1,10.49
ORD-2121,2022-10-27,2022-10-31,Same Day,CUS-1463,Customer_449,Consumer,Central,Office Supplies,Pens,Pens - Office Supplies,441.91,6,0.0,196.61
ORD-2122,2024-07-01,2024-07-07,First Class,CUS-1872,Customer_104,Corporate,Central,Furniture,Bookshelf,Bookshelf - Furniture,131.54,1,0.0,31.59
ORD-2123,2022-07-11,2022-07-16,Standard Class,CUS-1735,Customer_249,Home Office,South,Technology,Keyboard,Keyboard - Technology,185.24,1,0.15,30.7
ORD-2124,2022-08-28,2022-09-03,Second Class,CUS-1299,Customer_426,Home Office,South,Technology,Printer,Printer - Technology,1636.25,2,0.15,254.28
ORD-2125,2022-02-15,2022-02-22,First Class,CUS-1083,Customer_59,Consumer,North,Furniture,Bookshelf,Bookshelf - Furniture,1817.11,3,0.0,241.67
ORD-2126,2024-11-10,2024-11-12,Same Day,CUS-1121,Customer_318,Consumer,East,Furniture,Bookshelf,Bookshelf - Furniture,595.09,1,0.1,69.32
ORD-2127,2023-02-10,2023-02-12,First Class,CUS-1421,Customer_323,Home Office,West,Technology,Keyboard,Keyboard - Technology,455.56,3,0.0,102.26
ORD-2128,2022-07-13,2022-07-17,First Class,CUS-1482,Customer_223,Consumer,West,Technology,Keyboard,Keyboard - Technology,3024.57,3,0.1,722.64
ORD-2129,2022-04-27,2022-05-01,First Class,CUS-1536,Customer_452,Corporate,South,Furniture,Desk,Desk - Furniture,698.92,4,0.15,117.79
ORD-2130,2022-02-28,2022-03-05,First Class,CUS-1527,Customer_398,Corporate,North,Technology,Printer,Printer - Technology,118.86,1,0.2,24.7
ORD-2131,2023-03-12,2023-03-14,Standard Class,CUS-1753,Customer_386,Home Office,East,Technology,Mouse,Mouse - Technology,323.48,2,0.0,92.32
ORD-2132,2023-01-24,2023-01-27,Standard Class,CUS-1673,Customer_312,Consumer,North,Technology,Printer,Printer - Technology,409.19,2,0.15,94.33
ORD-2133,2022-07-23,2022-07-24,Standard Class,CUS-1079,Customer_306,Home Office,South,Technology,Mouse,Mouse - Technology,188.98,2,0.1,43.37
ORD-2134,2022-02-27,2022-03-01,Second Class,CUS-1965,Customer_398,Corporate,South,Office Supplies,Pens,Pens - Office Supplies,169.45,5,0.05,65.8
ORD-2135,2023-05-08,2023-05-11,Same Day,CUS-1835,Customer_225,Corporate,North,Furniture,Bookshelf,Bookshelf - Furniture,1838.23,4,0.1,179.21
ORD-2136,2022-03-07,2022-03-12,Second Class,CUS-1032,Customer_361,Consumer,Central,Furniture,Desk,Desk - Furniture,1368.24,2,0.0,262.47
ORD-2137,2022-11-26,2022-11-28,Standard Class,CUS-1296,Customer_108,Home Office,North,Office Supplies,Pens,Pens - Office Supplies,561.79,7,0.05,192.13
ORD-2138,2024-05-04,2024-05-09,First Class,CUS-1465,Customer_115,Home Office,North,Technology,Printer,Printer - Technology,799.02,1,0.0,262.1
ORD-2139,2023-06-06,2023-06-13,Second Class,CUS-1369,Customer_35,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,214.1,2,0.05,32.98
ORD-2140,2023-06-19,2023-06-21,Same Day,CUS-1092,Customer_7,Consumer,North,Technology,Keyboard,Keyboard - Technology,1173.68,3,0.05,261.1
ORD-2141,2024-05-02,2024-05-08,Standard Class,CUS-1641,Customer_195,Corporate,Central,Furniture,Cabinet,Cabinet - Furniture,653.28,2,0.2,123.74
ORD-2142,2022-01-11,2022-01-13,First Class,CUS-1640,Customer_443,Home Office,West,Office Supplies,Binders,Binders - Office Supplies,205.02,9,0.0,100.29
ORD-2143,2024-08-27,2024-08-29,Second Class,CUS-1573,Customer_478,Corporate,South,Furniture,Desk,Desk - Furniture,466.57,1,0.05,67.85
ORD-2144,2023-04-25,2023-04-27,First Class,CUS-1607,Customer_122,Corporate,West,Furniture,Cabinet,Cabinet - Furniture,762.59,1,0.0,152.71
ORD-2145,2024-02-01,2024-02-07,Second Class,CUS-1572,Customer_250,Corporate,South,Office Supplies,Staplers,Staplers - Office Supplies,283.19,4,0.05,127.99
ORD-2146,2022-07-03,2022-07-07,Standard Class,CUS-1782,Customer_484,Consumer,West,Office Supplies,Binders,Binders - Office Supplies,405.65,5,0.0,177.59
ORD-2147,2024-02-14,2024-02-21,Second Class,CUS-1190,Customer_159,Home Office,North,Office Supplies,Folders,Folders - Office Supplies,276.49,3,0.05,105.38
ORD-2148,2024-04-22,2024-04-29,First Class,CUS-1177,Customer_377,Corporate,North,Furniture,Table,Table - Furniture,699.78,2,0.05,133.86
ORD-2149,2024-04-26,2024-05-03,Same Day,CUS-1990,Customer_132,Consumer,South,Furniture,Bookshelf,Bookshelf - Furniture,1514.06,4,0.2,248.81
ORD-2150,2023-01-07,2023-01-08,Same Day,CUS-1683,Customer_63,Corporate,Central,Office Supplies,Folders,Folders - Office Supplies,49.26,1,0.0,21.74
ORD-2151,2023-12-24,2023-12-29,Standard Class,CUS-1747,Customer_475,Corporate,South,Furniture,Cabinet,Cabinet - Furniture,1148.52,4,0.1,185.53
ORD-2152,2023-07-18,2023-07-25,Standard Class,CUS-1263,Customer_353,Home Office,West,Technology,Laptop,Laptop - Technology,96.32,1,0.0,22.28
ORD-2153,2022-12-18,2022-12-19,Second Class,CUS-1350,Customer_71,Corporate,West,Technology,Mouse,Mouse - Technology,1127.72,1,0.0,331.02
ORD-2154,2023-04-10,2023-04-14,Second Class,CUS-1218,Customer_113,Home Office,Central,Furniture,Bookshelf,Bookshelf - Furniture,268.78,2,0.0,47.41
ORD-2155,2023-03-28,2023-04-01,Second Class,CUS-1844,Customer_475,Corporate,West,Office Supplies,Paper,Paper - Office Supplies,25.04,4,0.05,10.67
ORD-2156,2024-08-16,2024-08-20,First Class,CUS-1923,Customer_23,Consumer,East,Office Supplies,Folders,Folders - Office Supplies,253.46,6,0.15,88.76
ORD-2157,2022-04-14,2022-04-15,Second Class,CUS-1621,Customer_8,Consumer,South,Technology,Laptop,Laptop - Technology,586.22,2,0.05,190.24
ORD-2158,2024-12-28,2025-01-03,First Class,CUS-1970,Customer_387,Corporate,South,Office Supplies,Staplers,Staplers - Office Supplies,873.77,9,0.0,333.76
ORD-2159,2023-02-16,2023-02-18,Standard Class,CUS-1663,Customer_428,Corporate,North,Furniture,Chair,Chair - Furniture,3068.61,4,0.05,366.92
ORD-2160,2024-04-04,2024-04-09,Same Day,CUS-1244,Customer_390,Home Office,Central,Technology,Monitor,Monitor - Technology,2379.57,3,0.0,779.97
ORD-2161,2023-11-29,2023-12-05,First Class,CUS-1257,Customer_218,Home Office,West,Furniture,Chair,Chair - Furniture,1150.43,2,0.05,135.89
ORD-2162,2022-03-31,2022-04-02,Second Class,CUS-1498,Customer_22,Consumer,South,Office Supplies,Paper,Paper - Office Supplies,319.52,5,0.0,106.08
ORD-2163,2023-01-26,2023-01-27,Second Class,CUS-1924,Customer_242,Home Office,North,Technology,Monitor,Monitor - Technology,3020.54,3,0.0,1022.78
ORD-2164,2023-12-09,2023-12-10,Same Day,CUS-1111,Customer_463,Corporate,North,Office Supplies,Staplers,Staplers - Office Supplies,334.36,6,0.0,114.27
ORD-2165,2023-03-18,2023-03-25,Second Class,CUS-1892,Customer_201,Corporate,West,Technology,Monitor,Monitor - Technology,1375.38,2,0.1,427.54
ORD-2166,2022-08-27,2022-09-02,First Class,CUS-1943,Customer_158,Consumer,South,Office Supplies,Pens,Pens - Office Supplies,248.08,6,0.0,86.21
ORD-2167,2022-03-27,2022-04-03,Same Day,CUS-1197,Customer_47,Corporate,West,Technology,Mouse,Mouse - Technology,863.28,3,0.1,136.47
ORD-2168,2024-01-27,2024-01-30,Standard Class,CUS-1709,Customer_91,Consumer,West,Technology,Mouse,Mouse - Technology,1851.19,2,0.2,224.54
ORD-2169,2023-03-16,2023-03-17,Second Class,CUS-1784,Customer_176,Corporate,Central,Technology,Monitor,Monitor - Technology,301.7,3,0.15,51.22
ORD-2170,2024-07-24,2024-07-30,Second Class,CUS-1684,Customer_200,Consumer,East,Office Supplies,Binders,Binders - Office Supplies,643.59,7,0.05,235.22
ORD-2171,2023-02-07,2023-02-13,Standard Class,CUS-1868,Customer_479,Consumer,North,Technology,Mouse,Mouse - Technology,3029.61,3,0.05,449.62
ORD-2172,2022-08-02,2022-08-04,Same Day,CUS-1628,Customer_405,Consumer,Central,Office Supplies,Binders,Binders - Office Supplies,205.48,3,0.0,74.69
ORD-2173,2024-09-13,2024-09-19,Standard Class,CUS-1404,Customer_1,Home Office,North,Furniture,Chair,Chair - Furniture,505.76,1,0.0,118.9
ORD-2174,2022-08-05,2022-08-08,First Class,CUS-1154,Customer_77,Consumer,North,Technology,Printer,Printer - Technology,1662.25,3,0.1,492.16
ORD-2175,2022-02-08,2022-02-15,Same Day,CUS-1206,Customer_412,Home Office,South,Technology,Mouse,Mouse - Technology,628.78,3,0.0,129.74
ORD-2176,2023-06-03,2023-06-09,Same Day,CUS-1422,Customer_404,Corporate,North,Furniture,Desk,Desk - Furniture,423.06,4,0.15,46.73
ORD-2177,2024-04-29,2024-05-01,Standard Class,CUS-1716,Customer_320,Corporate,North,Office Supplies,Staplers,Staplers - Office Supplies,250.67,5,0.0,117.97
ORD-2178,2024-05-30,2024-06-06,Same Day,CUS-1600,Customer_490,Corporate,West,Technology,Laptop,Laptop - Technology,1766.44,2,0.1,328.25
ORD-2179,2024-09-14,2024-09-21,First Class,CUS-1958,Customer_53,Corporate,Central,Furniture,Bookshelf,Bookshelf - Furniture,2747.22,4,0.1,493.64
ORD-2180,2024-04-13,2024-04-14,Standard Class,CUS-1077,Customer_206,Consumer,Central,Furniture,Bookshelf,Bookshelf - Furniture,639.23,2,0.05,71.17
ORD-2181,2022-10-29,2022-11-04,Standard Class,CUS-1017,Customer_351,Consumer,Central,Office Supplies,Pens,Pens - Office Supplies,52.77,1,0.05,16.62
ORD-2182,2024-02-17,2024-02-21,Standard Class,CUS-1309,Customer_165,Home Office,North,Furniture,Cabinet,Cabinet - Furniture,2287.25,3,0.0,289.56
ORD-2183,2023-12-06,2023-12-08,Same Day,CUS-1989,Customer_314,Home Office,North,Technology,Monitor,Monitor - Technology,531.37,3,0.15,135.6
ORD-2184,2022-08-22,2022-08-24,First Class,CUS-1025,Customer_136,Home Office,North,Office Supplies,Binders,Binders - Office Supplies,269.21,6,0.2,79.66
ORD-2185,2023-07-16,2023-07-22,Same Day,CUS-1779,Customer_116,Corporate,Central,Furniture,Desk,Desk - Furniture,1163.5,4,0.0,270.45
